Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2018-05-01,89.453,89.982,88.756,89.713,1225800,0.0,0.0
2018-05-02,89.388,90.354,88.579,89.583,1103400,0.0,0.0
2018-05-03,89.676,90.047,88.691,89.49,1423900,0.0,0.0
2018-05-04,89.072,89.146,87.975,88.793,1676000,0.0,0.0
2018-05-07,88.812,88.83,86.814,87.353,1727200,0.0,0.0
2018-05-08,87.464,88.003,86.851,87.241,2531100,0.0,0.0
2018-05-09,86.999,87.278,85.894,86.906,3195900,0.0,0.0
2018-05-10,87.176,87.78,86.256,86.368,2290000,0.0,0.0
2018-05-11,85.959,87.046,84.992,86.999,2491400,0.0,0.0
2018-05-14,86.999,87.715,86.683,87.092,1818600,0.0,0.0
2018-05-15,87.055,87.65,86.804,87.353,5093600,0.0,0.0
2018-05-16,87.538,90.54,87.353,89.397,4881700,0.0,0.0
2018-05-17,89.416,90.503,89.416,89.834,2567700,0.0,0.0
2018-05-18,90.15,90.577,89.834,89.889,2317300,0.0,0.0
2018-05-21,90.261,90.744,89.722,90.336,1466000,0.0,0.0
2018-05-22,90.605,90.958,89.481,89.592,1903200,0.0,0.0
2018-05-23,89.211,90.252,89.118,89.471,1602900,0.0,0.0
2018-05-24,89.527,90.075,88.691,90.057,2591100,0.0,0.0
2018-05-25,90.243,91.637,89.741,89.787,2029400,0.0,0.0
2018-05-29,89.583,90.103,88.561,89.434,2861500,0.0,0.0
2018-05-30,89.862,90.215,88.542,89.694,4174400,0.0,0.0
2018-05-31,84.36,86.154,80.727,81.294,14320400,0.0,0.0
2018-06-01,81.312,82.948,81.089,82.948,7293700,0.0,0.0
2018-06-04,84.054,84.806,83.468,84.565,4503700,0.0,0.0
2018-06-05,84.76,87.659,84.62,87.52,3737500,0.0,0.0
2018-06-06,87.622,88.431,85.912,87.938,3702200,0.0,0.0
2018-06-07,88.115,89.304,86.498,87.185,2829800,0.0,0.0
2018-06-08,87.288,88.375,87.148,88.189,1689600,0.0,0.0
2018-06-11,88.022,89.35,87.678,89.137,2980100,0.0,0.0
2018-06-12,89.165,90.27,88.356,89.843,2356400,0.0,0.0
2018-06-13,89.945,90.466,89.453,89.889,2211900,0.0,0.0
2018-06-14,90.159,90.298,88.849,89.518,2018600,0.0,0.0
2018-06-15,89.137,90.512,89.137,90.447,3329000,0.0,0.0
2018-06-18,90.02,91.906,89.917,91.014,1897800,0.0,0.0
2018-06-19,90.085,90.763,89.313,90.54,2172900,0.0,0.0
2018-06-20,90.902,91.451,90.243,91.079,1673200,0.0,0.0
2018-06-21,90.772,92.278,90.456,91.702,2218900,0.0,0.0
2018-06-22,93.681,94.025,92.557,93.068,4340200,0.0,0.0
2018-06-25,93.207,93.653,92.575,93.346,2244200,0.0,0.0
2018-06-26,93.226,93.411,91.999,92.677,1993900,0.0,0.0
2018-06-27,92.715,93.161,91.544,91.692,1594500,0.0,0.0
2018-06-28,91.925,92.696,91.218,92.12,1301600,0.0,0.0
2018-06-29,92.278,92.993,91.562,91.627,1642600,0.0,0.0
2018-07-02,91.637,91.841,90.633,91.125,1654200,0.0,0.0
2018-07-03,91.237,91.934,90.856,91.163,769400,0.0,0.0
2018-07-05,91.544,91.581,90.856,91.181,1572900,0.0,0.0
2018-07-06,91.302,91.869,90.809,91.655,1418100,0.0,0.0
2018-07-09,91.832,92.475,91.32,91.702,1488900,0.29,0.0
2018-07-10,91.851,93.398,91.767,93.212,1590800,0.0,0.0
2018-07-11,93.156,93.808,91.795,92.289,1485900,0.0,0.0
2018-07-12,92.979,93.053,91.301,91.851,1462600,0.0,0.0
2018-07-13,91.953,93.566,91.916,92.736,2267300,0.0,0.0
2018-07-16,92.951,93.575,91.897,92.391,1546100,0.0,0.0
2018-07-17,91.963,93.24,91.888,92.643,1843100,0.0,0.0
2018-07-18,92.746,93.249,91.59,92.354,2203300,0.0,0.0
2018-07-19,92.363,93.137,92.047,92.457,3781700,0.0,0.0
2018-07-20,92.037,92.093,90.509,91.497,2596000,0.0,0.0
2018-07-23,91.692,92.149,91.394,92.019,1769000,0.0,0.0
2018-07-24,91.767,92.224,91.441,91.888,1844200,0.0,0.0
2018-07-25,91.879,92.14,91.292,92.037,1794200,0.0,0.0
2018-07-26,92.196,93.445,92.196,92.419,1639300,0.0,0.0
2018-07-27,92.541,92.68,90.518,90.807,1211100,0.0,0.0
