Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-10-06,11.871,11.919,11.702,11.879,11827300,0.0,0.0
2017-10-09,11.911,12.015,11.855,11.879,6254600,0.0,0.0
2017-10-10,11.895,12.063,11.887,12.007,9359400,0.0,0.0
2017-10-11,11.991,12.071,11.919,11.991,10469600,0.0,0.0
2017-10-12,11.983,11.991,11.823,11.879,8238400,0.0,0.0
2017-10-13,11.758,12.087,11.75,11.951,9941500,0.0,0.0
2017-10-16,11.943,12.007,11.887,11.927,6351400,0.0,0.0
2017-10-17,11.911,11.951,11.674,11.726,12841100,0.0,0.0
2017-10-18,11.774,11.879,11.77,11.799,6827100,0.0,0.0
2017-10-19,11.638,11.662,11.076,11.124,23836500,0.0,0.0
2017-10-20,11.14,11.385,11.076,11.269,12664400,0.0,0.0
2017-10-23,11.309,11.498,11.285,11.437,8558400,0.0,0.0
2017-10-24,11.437,11.618,11.421,11.486,8236600,0.0,0.0
2017-10-25,11.461,11.469,11.14,11.301,15537300,0.0,0.0
2017-10-26,11.405,11.486,11.301,11.437,7007000,0.0,0.0
2017-10-27,11.453,11.51,11.381,11.461,7034100,0.0,0.0
2017-10-30,11.421,11.461,11.164,11.221,11940100,0.0,0.0
2017-10-31,11.253,11.281,11.136,11.173,10261900,0.0,0.0
2017-11-01,11.189,11.189,10.811,10.916,15500000,0.0,0.0
2017-11-02,10.892,10.964,10.823,10.94,17522400,0.0,0.0
2017-11-03,10.932,10.94,10.755,10.835,9542900,0.0,0.0
2017-11-06,10.803,10.94,10.627,10.94,9582500,0.0,0.0
2017-11-07,10.916,11.028,10.851,10.892,7362300,0.0,0.0
2017-11-08,10.884,10.908,10.803,10.868,7751800,0.0,0.0
2017-11-09,10.819,11.036,10.811,11.012,6230900,0.0,0.0
2017-11-10,11.012,11.036,10.916,10.996,4517900,0.0,0.0
2017-11-13,10.972,10.992,10.811,10.819,14572600,0.0,0.0
2017-11-14,10.739,10.819,10.619,10.651,11350600,0.0,0.0
2017-11-15,10.595,10.691,10.514,10.563,12002200,0.0,0.0
2017-11-16,10.603,10.771,10.603,10.651,14822100,0.0,0.0
2017-11-17,10.675,10.988,10.635,10.98,12897100,0.0,0.0
2017-11-20,10.98,11.325,10.964,11.309,12408800,0.0,0.0
2017-11-21,11.317,11.486,11.301,11.333,13733900,0.0,0.0
2017-11-22,10.595,10.755,10.286,10.514,41931400,0.0,0.0
2017-11-24,10.603,10.747,10.554,10.691,8555500,0.0,0.0
2017-11-27,10.603,10.868,10.554,10.811,13862700,0.0,0.0
2017-11-28,10.811,11.197,10.759,11.14,16054700,0.0,0.0
2017-11-29,11.197,11.478,11.068,11.213,12094000,0.0,0.0
2017-11-30,11.229,11.373,11.173,11.197,15101600,0.0,0.0
2017-12-01,11.156,11.61,11.036,11.59,18544200,0.0,0.0
2017-12-04,11.59,11.654,11.389,11.421,11095700,0.0,0.0
2017-12-05,11.325,11.373,11.237,11.301,11892800,0.0,0.0
2017-12-06,11.253,11.421,11.229,11.365,7091000,0.0,0.0
2017-12-07,11.397,11.453,11.337,11.413,6818700,0.0,0.0
2017-12-08,11.421,11.55,11.421,11.51,8114600,0.0,0.0
2017-12-11,11.437,11.71,11.421,11.702,11132200,0.0,0.0
2017-12-12,11.658,11.755,11.577,11.698,12199800,0.075,0.0
2017-12-13,11.666,11.739,11.553,11.553,8640800,0.0,0.0
2017-12-14,11.537,11.601,11.472,11.488,7601000,0.0,0.0
2017-12-15,11.529,11.682,11.501,11.626,20251000,0.0,0.0
2017-12-18,11.658,12.045,11.642,12.021,12653300,0.0,0.0
2017-12-19,12.005,12.021,11.892,11.94,9792600,0.0,0.0
2017-12-20,11.932,11.932,11.807,11.868,9259700,0.0,0.0
2017-12-21,11.868,11.981,11.831,11.876,7888300,0.0,0.0
2017-12-22,11.868,11.956,11.843,11.868,4171700,0.0,0.0
2017-12-26,11.851,11.928,11.835,11.892,2882800,0.0,0.0
2017-12-27,11.876,11.9,11.787,11.835,3260500,0.0,0.0
2017-12-28,11.851,11.86,11.743,11.787,3686400,0.0,0.0
2017-12-29,11.835,11.835,11.585,11.585,7097200,0.0,0.0
2018-01-02,11.642,11.803,11.601,11.787,7155700,0.0,0.0
2018-01-03,11.779,11.9,11.73,11.86,7907200,0.0,0.0
2018-01-04,11.86,12.158,11.823,12.15,11333500,0.0,0.0
2018-01-05,12.15,12.255,12.069,12.142,12539400,0.0,0.0
2018-01-08,12.061,12.077,11.815,11.956,13052100,0.0,0.0
2018-01-09,11.981,12.085,11.948,11.981,14481200,0.0,0.0
2018-01-10,11.908,12.352,11.908,12.255,10171300,0.0,0.0
2018-01-11,12.263,12.497,12.239,12.465,8239900,0.0,0.0
2018-01-12,12.465,12.803,12.44,12.755,15520700,0.0,0.0
2018-01-16,12.763,12.84,12.678,12.755,9664400,0.0,0.0
2018-01-17,12.795,12.989,12.763,12.965,9450300,0.0,0.0
2018-01-18,12.933,12.989,12.86,12.884,9774600,0.0,0.0
2018-01-19,12.884,12.981,12.836,12.973,9139500,0.0,0.0
2018-01-22,12.949,12.973,12.828,12.949,9415500,0.0,0.0
2018-01-23,13.134,13.489,13.07,13.449,14447000,0.0,0.0
2018-01-24,13.481,13.626,13.392,13.457,11806000,0.0,0.0
2018-01-25,13.481,13.586,13.271,13.296,7765500,0.0,0.0
2018-01-26,13.352,13.586,13.352,13.481,9762400,0.0,0.0
2018-01-29,13.441,13.768,13.409,13.691,10537100,0.0,0.0
2018-01-30,13.594,13.639,13.227,13.344,11202300,0.0,0.0
2018-01-31,13.384,13.465,13.158,13.231,12419400,0.0,0.0
2018-02-01,13.231,13.618,13.167,13.546,13494800,0.0,0.0
2018-02-02,13.441,13.659,13.328,13.433,13334000,0.0,0.0
2018-02-05,13.336,13.433,12.626,12.634,15838100,0.0,0.0
2018-02-06,12.319,12.759,12.069,12.691,16226800,0.0,0.0
2018-02-07,12.642,12.735,12.368,12.553,13112600,0.0,0.0
2018-02-08,12.529,12.65,12.134,12.134,12061000,0.0,0.0
2018-02-09,12.263,12.436,11.823,12.344,16716000,0.0,0.0
2018-02-12,12.44,12.787,12.392,12.707,7683600,0.0,0.0
2018-02-13,12.61,12.61,12.352,12.481,13734800,0.0,0.0
2018-02-14,12.432,13.086,12.384,13.029,14008300,0.0,0.0
2018-02-15,13.134,13.296,12.941,13.191,8201600,0.0,0.0
2018-02-16,13.15,13.36,13.078,13.223,8506800,0.0,0.0
2018-02-20,13.288,13.461,13.239,13.328,9037500,0.0,0.0
2018-02-21,13.392,13.461,13.086,13.11,10906500,0.0,0.0
2018-02-22,13.255,13.449,13.094,13.239,16299400,0.0,0.0
2018-02-23,14.53,14.675,14.167,14.635,45018300,0.0,0.0
2018-02-26,14.554,15.167,14.554,14.966,25578200,0.0,0.0
2018-02-27,14.925,15.434,14.925,15.183,20981300,0.0,0.0
2018-02-28,15.288,15.385,14.998,14.998,17526900,0.0,0.0
2018-03-01,15.087,15.196,14.635,14.845,14072000,0.0,0.0
2018-03-02,14.683,15.167,14.643,15.151,14917400,0.0,0.0
2018-03-05,15.143,15.409,15.119,15.313,11720600,0.0,0.0
2018-03-06,15.337,15.712,15.329,15.659,11551400,0.0,0.0
2018-03-07,15.522,15.635,15.313,15.45,11056300,0.0,0.0
2018-03-08,15.49,15.514,15.204,15.288,10551000,0.0,0.0
2018-03-09,15.385,15.498,15.313,15.458,14564800,0.0,0.0
2018-03-12,15.458,15.47,15.329,15.385,10161300,0.0,0.0
2018-03-13,15.462,15.575,15.276,15.292,9001700,0.075,0.0
2018-03-14,15.373,15.381,15.175,15.268,11582800,0.0,0.0
2018-03-15,15.308,15.373,15.211,15.252,15291600,0.0,0.0
2018-03-16,15.243,15.397,15.13,15.219,21347600,0.0,0.0
2018-03-19,15.146,15.252,14.984,15.146,9447200,0.0,0.0
2018-03-20,15.219,15.333,15.077,15.211,11180300,0.0,0.0
2018-03-21,15.211,15.3,15.041,15.154,10902800,0.0,0.0
2018-03-22,15.025,15.102,14.822,14.838,10862300,0.0,0.0
2018-03-23,14.879,14.903,14.28,14.28,10561400,0.0,0.0
2018-03-26,14.514,14.604,14.235,14.571,11003500,0.0,0.0
2018-03-27,14.652,14.705,14.138,14.223,12146200,0.0,0.0
2018-03-28,14.263,14.417,14.097,14.304,14005200,0.0,0.0
2018-03-29,14.336,14.381,14.138,14.207,16009600,0.0,0.0
2018-04-02,14.158,14.19,13.721,13.866,10274600,0.0,0.0
2018-04-03,13.972,14.053,13.737,13.883,13363100,0.0,0.0
